date,rr,precipitation
19960412,  115,11.5
19960413,    0,0
19960414,    0,0
19960415,    0,0
19960416,    0,0
19960417,    0,0
19960418,    4,0.4
19960419,    0,0
19960420,    0,0
19960421,    1,0.1
19960422,   80,8
19960423,    2,0.2
19960424,    0,0
19960425,    0,0
19960426,    0,0
19960427,    0,0
19960428,    0,0
19960429,   18,1.8
19960430,    2,0.2
19960501,   22,2.2
19960502,    0,0
19960503,    0,0
19960504,    0,0
19960505,    0,0
19960506,    0,0
19960507,    0,0
19960508,    0,0
19960509,    0,0
19960510,    1,0.1
19960511,    0,0
19960512,    0,0
19960513,    0,0
19960514,    0,0
19960515,    0,0
19960516,   33,3.3
19960517,    9,0.9
19960518,   60,6
19960519,    0,0
19960520,    5,0.5
19960521,    4,0.4
19960522,   36,3.6
19960523,   19,1.9
19960524,   45,4.5
19960525,    0,0
19960526,   22,2.2
19960527,    2,0.2
19960528,    0,0
19960529,    0,0
19960530,    0,0
19960531,    0,0
19960601,    2,0.2
19960602,    0,0
19960603,    0,0
19960604,    0,0
19960605,    0,0
19960606,    0,0
19960607,   99,9.9
19960608,    0,0
19960609,    0,0
19960610,    0,0
19960611,    0,0
19960612,    0,0
19960613,    0,0
19960614,    0,0
19960615,    0,0
19960616,    0,0
19960617,    0,0
19960618,    0,0
19960619,    0,0
19960620,    0,0
19960621,    0,0
19960622,    0,0
19960623,    0,0
19960624,    0,0
19960625,    0,0
19960626,    0,0
19960627,    2,0.2
19960628,   17,1.7
19960629,    0,0
19960630,    0,0
19960701,    6,0.6
19960702,    2,0.2
19960703,    8,0.8
19960704,    3,0.3
19960705,  170,17
19960706,   25,2.5
19960707,    0,0
19960708,    0,0
19960709,    2,0.2
19960710,    0,0
19960711,    0,0
19960712,    0,0
19960713,    0,0
19960714,    0,0
19960715,    0,0
19960716,    0,0
19960717,    0,0
19960718,    0,0
19960719,    0,0
19960720,    0,0
19960721,    0,0
19960722,   18,1.8
19960723,    0,0
19960724,    3,0.3
19960725,    0,0
19960726,   11,1.1
19960727,    0,0
19960728,   11,1.1
19960729,    0,0
19960730,   29,2.9
19960731,    0,0
19960801,    0,0
19960802,    0,0
19960803,    0,0
19960804,    0,0
19960805,    0,0
19960806,   10,1
19960807,    0,0
19960808,    5,0.5
19960809,   48,4.8
19960810,   49,4.9
19960811,   78,7.8
19960812,   80,8
19960813,    0,0
19960814,    0,0
19960815,    0,0
19960816,    0,0
19960817,    0,0
19960818,    0,0
19960819,    0,0
19960820,    1,0.1
19960821,    0,0
19960822,  106,10.6
19960823,   14,1.4
19960824,   52,5.2
19960825,    4,0.4
19960826,    5,0.5
19960827,    0,0
19960828,    6,0.6
19960829,    0,0
19960830,    0,0
19960831,    0,0
19960901,    0,0
19960902,   52,5.2
19960903,    0,0
19960904,    0,0
19960905,    0,0
19960906,    0,0
19960907,    0,0
19960908,    3,0.3
19960909,    0,0
19960910,    0,0
19960911,    0,0
19960912,    0,0
19960913,    0,0
19960914,    0,0
19960915,    0,0
19960916,    0,0
19960917,    0,0
19960918,   41,4.1
19960919,   15,1.5
19960920,    0,0
19960921,    0,0
19960922,    0,0
19960923,    0,0
19960924,    0,0
19960925,    0,0
19960926,    0,0
19960927,    3,0.3
19960928,    5,0.5
19960929,   31,3.1
19960930,   70,7
19961001,    0,0
19961002,    0,0
19961003,   11,1.1
19961004,   26,2.6
19961005,    5,0.5
19961006,    4,0.4
19961007,    0,0
19961008,   88,8.8
19961009,    0,0
19961010,    0,0
19961011,    0,0
19961012,    0,0
19961013,    0,0
19961014,   12,1.2
19961015,    1,0.1
19961016,    1,0.1
19961017,   36,3.6
19961018,   16,1.6
19961019,    1,0.1
19961020,   27,2.7
19961021,    0,0
19961022,    0,0
19961023,    0,0
19961024,    0,0
19961025,   28,2.8
19961026,   44,4.4
19961027,   22,2.2
19961028,    9,0.9
19961029,    0,0
19961030,   20,2
19961031,    3,0.3
19961101,    0,0
19961102,   31,3.1
19961103,  191,19.1
19961104,    0,0
19961105,    6,0.6
19961106,    5,0.5
19961107,    1,0.1
19961108,    0,0
19961109,  156,15.6
19961110,    2,0.2
19961111,    0,0
19961112,    5,0.5
19961113,    0,0
19961114,    0,0
19961115,    0,0
19961116,   25,2.5
19961117,   63,6.3
19961118,   94,9.4
19961119,  104,10.4
19961120,    9,0.9
19961121,    0,0
19961122,    1,0.1
19961123,    0,0
19961124,  136,13.6
19961125,    1,0.1
19961126,    0,0
19961127,    0,0
19961128,   63,6.3
19961129,   15,1.5
19961130,    2,0.2
19961201,    1,0.1
19961202,   60,6
19961203,    3,0.3
19961204,    0,0
19961205,    0,0
19961206,    0,0
19961207,    0,0
19961208,    0,0
19961209,    0,0
19961210,    0,0
19961211,    0,0
19961212,    0,0
19961213,    4,0.4
19961214,    0,0
19961215,    0,0
19961216,    3,0.3
19961217,    9,0.9
19961218,   29,2.9
19961219,    6,0.6
19961220,    2,0.2
19961221,    0,0
19961222,    0,0
19961223,    0,0
19961224,    1,0.1
19961225,    0,0
19961226,    2,0.2
19961227,    5,0.5
19961228,    0,0
19961229,    4,0.4
19961230,    1,0.1
19961231,    0,0
19970101,    0,0
19970102,    0,0
19970103,    0,0
19970104,    0,0
19970105,    0,0
19970106,    0,0
19970107,    0,0
19970108,    0,0
19970109,   13,1.3
19970110,    0,0
19970111,    4,0.4
19970112,    1,0.1
19970113,    0,0
19970114,    0,0
19970115,    2,0.2
19970116,    0,0
19970117,   15,1.5
19970118,   21,2.1
19970119,    1,0.1
19970120,    0,0
19970121,   34,3.4
19970122,   11,1.1
19970123,    1,0.1
19970124,    0,0
19970125,    0,0
19970126,    0,0
19970127,    0,0
19970128,    0,0
19970129,    0,0
19970130,    0,0
19970131,    0,0
19970201,    0,0
19970202,    0,0
19970203,    0,0
19970204,   55,5.5
19970205,    0,0
19970206,    1,0.1
19970207,   10,1
19970208,    0,0
19970209,    3,0.3
19970210,   38,3.8
19970211,   29,2.9
19970212,   40,4
19970213,    1,0.1
19970214,    0,0
19970215,    0,0
19970216,   28,2.8
19970217,   90,9
19970218,    9,0.9
19970219,   86,8.6
19970220,    7,0.7
19970221,   31,3.1
19970222,    0,0
19970223,   48,4.8
19970224,   54,5.4
19970225,   20,2
19970226,    1,0.1
19970227,    0,0
19970228,    0,0
19970301,    0,0
19970302,    0,0
19970303,   66,6.6
19970304,   21,2.1
19970305,    6,0.6
19970306,    0,0
19970307,    0,0
19970308,    9,0.9
19970309,    0,0
19970310,    0,0
19970311,    0,0
19970312,    0,0
19970313,    0,0
19970314,    0,0
19970315,    0,0
19970316,    0,0
19970317,    0,0
19970318,    3,0.3
19970319,    0,0
19970320,    1,0.1
